Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
3208,Juan Carlos Restrepo,27,34,37,21,27,21,33,62,73,53,64,80,66,29,35
3225,Juan De Jesus Cardenas,14,14,29,17,11,5,5,10,4,4,6,12,10,12,6
3257,Juan Jose Chaux,0,2,1,0,0,0,0,0,0,0,7,14,4,0,2
3272,Juan Manuel Lopez,211,174,132,114,105,65,116,146,122,112,164,125,142,105,50
3295,Juana Yolanda Bazan,1858,2158,2021,1744,1697,1371,1605,1907,1329,1517,2111,3168,3180,2810,1482
3348,Julio Eugenio Gallardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,Leonardo Caicedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,Lidio Arturo Garcia,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0
3488,Lucero Cortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,Luis Antonio Serrano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,Luis Carlos Saavedra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,Luis Elmer Arenas,266,313,248,218,139,117,190,168,143,180,253,545,714,602,263
3675,Luis Felipe Barrios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,Luis Guillermo Jimenez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,Manuel Antonio Carebilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,Manuel Jose Vives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,Marco Tulio Leguizamon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,Maria Isabel Cruz,292,219,211,125,146,105,84,65,59,50,152,296,200,187,74
4016,Maria Teresa Uribe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,Mario De Jesus Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,Mauricio Jaramillo,19,19,15,19,31,46,72,26,7,14,27,19,10,6,8
4187,Miguel Perez,116,86,67,57,59,44,58,66,51,57,75,91,109,102,40
4203,Miguel Angel Galvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,Myriam Alicia Paredes,16,10,12,4,6,14,8,7,5,9,13,13,8,1,13
4341,Nestor Homero Cotrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,Nora Maria Garcia,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0
4437,Omar Yepes,2,3,8,5,5,1,3,4,0,4,2,5,1,7,0
4485,Orlando Alfonso Clavijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,Oscar Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,Oscar De Jesus Marin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,Oscar Leonidas Wilchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,Pablo Enrique Salamanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,Pedro Jose Arenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,Pedro Pablo Trujillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,Pompilio De Jesus Avendano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,Rafael Alvin Archbold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,Reginaldo Enrique Montes,1008,1066,950,822,814,580,708,824,634,800,1194,1880,2073,1662,829
4854,Ricardo Antonio Espanol,575,686,668,635,470,459,449,788,615,661,976,1543,1469,1615,581
4884,Roberto Camacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,Rodrigo Lara,1078,1088,1003,949,781,772,911,936,685,1003,1454,1961,2269,2013,902
4990,Rosemberg Pabon,6,2,3,1,0,0,4,4,2,1,0,0,2,4,3
5030,Salomon De Jesus Saade,1,0,1,0,0,0,1,0,0,0,3,0,4,3,2
5047,Sandra Ceballos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,Sergio Diaz,24,37,23,20,38,23,16,21,9,25,22,37,36,20,13
5133,Telesforo Pedraza,1,4,2,4,1,2,7,1,1,1,0,3,1,3,1
5177,Ubeimar Delgado,7420,8278,7349,6067,5832,4900,5462,6165,4432,5346,7844,12798,12635,11469,5555
5225,Victor Julio Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,William Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,William Miguel Escaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,Omar Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,Francisco Wilson Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,Musa Besaile Fayad,2,0,0,1,0,0,0,1,1,0,3,0,2,1,0
5554,Oscar Fernando Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,Jose Ricaurte Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,Mauricio Zuluaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,Karime Mota Y Morad,4,3,5,2,1,0,7,3,3,0,0,6,10,5,1
5893,Fredy William Sanchez,36,29,23,21,16,20,34,26,18,22,30,35,39,40,18
6038,Jose Edgar Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,Zamir Eduardo Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,Juana Bautista Ramirez,30,23,34,37,39,19,23,21,21,23,46,55,53,28,20
6400,Juan Pablo Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6472,Teodolindo Avendano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,Mario Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
6563,Alberto Alfonso Chegwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002,Manuel Salvador Alsina,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
9006,Carlos Arturo Angel,509,494,367,372,349,234,244,299,259,309,454,736,681,613,305
9010,Anibal Jose Ariza,5,3,3,1,6,0,2,2,1,0,0,1,8,4,1
9014,Bibiana Bacci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,Pedro Pablo Barraza,0,1,1,0,1,1,0,0,1,0,4,7,3,2,0
9022,Alberto Hernando Benavides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,Humberto De Jesus Builes,1,4,2,1,0,0,0,2,1,0,0,1,0,0,0
9030,Luis Edgar Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,Jose De Los Reyes Carcamo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9038,Ancizar Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,Luis Javier Castano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9046,Luis Fernando Contreras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9050,Victor Gonzalo Corredor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,Libardo De Jesus Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,Francisco Javier Daza,9,11,8,7,2,2,1,1,0,0,2,6,6,4,0
9062,Franklin Alberto Donado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,Ricardo Efrain Eastman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,Jaime Erazo,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0
9074,Gentil Escobar,4947,5360,4665,3972,3667,3246,3496,4116,2998,3620,5504,8564,7940,6980,3049
9078,Ricardo Feris,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9082,Jesus Eduardo Gandur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,Hildebrando Giraldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,Carlos Eduardo Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
9094,Kemel George Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
9098,Wilder Antonio Guerra,13258,14021,12981,11844,10503,9492,10303,11006,8232,9020,13300,21198,22485,19890,9528
9102,Ligia Isabel Gutierrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Ramiro Halima,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9110,William Hernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Juan Betsabe Hinestrosa,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9118,John Jairo Iguaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Campo Elias Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Orlando Losada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,Francisco Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,Victor Agusto Mayorga,1,0,0,0,2,1,2,0,0,0,1,1,1,1,0
9138,Luis Carlos Mejia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,Luis Eduardo Mendoza,10,13,12,6,13,0,5,16,2,2,2,13,24,27,11
9146,Jorge Armando Monroy,1,2,3,0,0,1,1,1,0,5,0,1,2,5,0
9150,Luis Ferney Moreno,2225,2383,2094,1860,1722,1461,1656,1876,1453,1824,2761,4032,4238,3746,1809
9154,Jose Manuel Moscote,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9158,Juan Naranjo Torres,182,244,220,216,203,145,196,188,130,143,321,489,534,419,181
9162,Victor Joaquin Ochoa,226,214,177,162,149,147,164,204,143,114,210,441,492,638,278
9166,Daniel Ospina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,Adolfo Palacio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,Jose Benjamin Pardo,2181,2314,2032,1799,1663,1388,1598,1806,1378,1743,2657,3932,4174,3687,1758
9178,Jose Maria Penaranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,Fernando Pisciotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9186,Henry Quiroga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,Heligidio Ramirez,30,23,34,37,39,19,23,21,21,23,46,55,53,28,20
9194,Pedro Rangel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,Severiano Antonio Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Cecilia Rodriguez,70,47,46,35,31,30,31,73,60,40,67,86,63,49,14
9206,Virginia De Jesus Roncallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,Ernesto Sabogal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Carlos Salgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Samuel Santander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,Jorge Elias Scaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,Victor Manuel Tamayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230,Luis Alfredo Toro,88,88,75,66,54,38,37,63,41,77,94,124,87,95,44
9234,Nelson Javier Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9238,Nasly Del Carmen Ucros,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
9242,Cesar Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9246,Francisco Antonio Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,Humberto Villamizar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254,Edgar Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,Orestes De Jesus Zuluaga,6,8,5,6,5,2,1,4,3,15,11,21,2,10,3
9262,Jose Ignacio Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266,Armando Rengifo,4,1,2,3,0,3,2,0,1,2,0,2,6,2,0
9270,Jose David Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
9275,Fernando Carlos Tinoco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9279,Rafael Medina,27,24,8,18,2,5,10,12,9,8,13,45,29,10,6
9283,Miguel Antonio Yepes,2,3,8,5,5,1,3,4,0,4,2,5,1,7,0
9287,Ernesto Carlos Aguirre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,Angel Velaides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,Yidis Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,Martha Luz Olivares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,Guillermo Ochoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,Luis Hermes Ruiz,19,29,17,17,12,10,16,11,10,8,14,26,12,15,3
9315,Pedro Antonio Aguilar,45,63,54,46,35,26,43,46,30,59,122,152,126,129,78
9319,Estanislao Ortiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9323,Andres Jose Arroyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,Henry Alex Toro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,Luzelena Restrepo,27,34,37,21,27,21,33,62,73,53,64,80,66,29,35
9335,Carlos Alberto Delgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9339,Rafael Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9343,Carlos Alberto Castro,581,681,561,429,382,342,351,413,349,399,558,873,950,818,348
9347,Oscar Alberto Cuello,230,256,240,226,200,152,196,227,152,203,348,476,458,393,183
9351,Guillermo Hernando Romo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,Ruben Dario Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,John Jairo Suarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Adriana Gutierrez,14,17,20,6,6,13,62,64,56,12,33,21,30,22,6
93,Alberto Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Alfonso Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Alfonso Enrique Garzon,10,14,21,10,26,30,30,121,67,114,179,78,79,57,54
250,Alvaro Alferez,0,3,0,2,0,1,1,1,1,2,1,0,0,3,0
304,Alvaro Antonio Ashton,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0
398,Angel Custodio Cabrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Antonio Javier Penaloza,22,5,6,0,3,2,5,1,2,0,0,2,2,0,2
487,Armando Amaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Benjamin Higuita,1,4,11,8,1,1,0,1,1,0,0,3,4,1,1
607,Berner Leon Zambrano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Carlina De Los Angeles Rodriguez,70,47,46,35,31,30,31,73,60,40,67,86,63,49,14
707,Carlos Adolfo Espinosa,391,447,388,326,265,225,250,254,235,246,349,608,668,579,260
752,Carlos Arturo Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Carlos Augusto Celis,11,1,0,0,1,0,0,1,0,0,0,0,0,2,0
796,Carlos Emiro Barriga,100,107,108,95,87,65,99,90,89,90,114,197,146,174,52
820,Carlos Fernando Motoa,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0
853,Carlos Julio Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
893,Carmen Cecilia Gutierrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,Charles William Schultz,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1009,Clara Isabel Pinillos,2,6,4,5,0,1,3,3,1,2,7,2,3,3,3
1043,Consuelo Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Dairo Jose Bustillo,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0
1092,Dario Martinez,58,56,56,45,40,25,20,25,9,22,25,34,67,40,13
1159,Diego Alberto Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,Dumith Antonio Nader,1756,1973,1760,1457,1322,1081,1324,1341,1054,1199,1738,2621,3094,2799,1372
1240,Edgar Alfonso Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
1332,Eduardo De Jesus Arango,18,16,17,10,4,8,7,10,2,4,25,32,25,15,19
1366,Efren Palacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Elias Raad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Elver Arango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Ernesto Zuluaga,6,8,5,6,5,2,1,4,3,15,11,21,2,10,3
1569,Felipe Fabian Orozco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,Francisco Rojas,81,118,101,77,81,67,80,88,68,92,139,235,268,234,106
1732,Fuad Emilio Rapag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Gabriel Ignacio Zapata,84,105,75,72,122,63,54,67,49,66,92,135,128,108,73
1788,Gerardo Antonio Jumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,German Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,German Dario Hoyos,1968,2065,1900,1627,1433,1266,1383,1542,1179,1423,2159,3281,3518,3154,1468
1883,Gina Maria Parody,0,0,0,0,0,1,1,6,2,4,2,2,3,1,3
1952,Gullermo Botero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Guillermo Abel Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Gustavo Catano,0,1,3,1,3,0,0,2,0,5,0,0,0,1,0
2055,Gustavo Francisco Petro,1,3,3,12,10,10,8,14,13,15,70,44,56,63,7
2108,Hector Heli Rojas,81,118,101,77,81,67,80,88,68,92,139,235,268,234,106
2143,Hemel Hurtado,161,177,164,149,135,157,141,156,114,151,265,351,315,365,192
2195,Hernan Francisco Andrade,13,3,3,5,2,2,2,0,4,4,9,9,11,5,4
2276,Hugo Serrano,21,20,26,24,19,10,8,9,3,11,23,14,3,6,3
2314,Ignacio Antonio Javela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Ismael De Jesus Aldana,3,1,0,2,1,2,0,1,2,1,3,0,3,6,1
2361,Jack Housni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,Jaime Dussan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2432,Jaime Armando Yepes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,Jaime Rodrigo Vargas,20,28,23,23,34,21,21,13,30,33,21,34,66,73,22
2514,Jairo Enrique Merlano,2,3,2,0,0,0,0,1,2,2,5,1,0,0,0
2554,Javier Leonardo Cubides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,Jesus Angel Carrizosa,2,5,3,1,1,0,0,1,0,0,2,4,3,0,2
2617,Jesus Leon Puello,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
2684,John Jairo Velasquez,11,24,12,15,11,9,10,9,3,2,11,20,16,4,13
2736,Jorge Anibal Visbal,3,5,2,1,1,0,2,0,0,0,1,0,0,0,2
2747,Jorge Carmelo Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,Jorge Eliecer Ballesteros,34,34,34,12,17,20,21,8,10,5,3,62,125,89,46
2779,Jorge Enrique Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
2789,Jorge Enrique Rozo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,Jorge Humberto Mantilla,5800,6629,6002,5046,4493,3817,4084,4802,3596,4421,6877,10522,10865,10269,4966
2836,Jorge Luis Caballero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,Jose Antonio Llinas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,Jose Aristides Andrade,13,3,3,5,2,2,2,0,4,4,9,9,11,5,4
2980,Jose Edilberto Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,Jose Gonzalo Gutierrez,14,17,20,6,6,13,62,64,56,12,33,21,30,22,6
3031,Jose Ignacio Mesa,19158,20508,18278,15838,13918,11819,13658,15168,11330,13474,20621,32557,33633,30027,14788
3082,Jose Manuel Herrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,Jose Oscar Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,Jose Renan Trujillo,15,22,8,6,6,2,10,11,7,0,9,15,6,20,3
3170,Juan Lozano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,Juan Carlos Velez,14,32,20,15,19,8,17,21,13,6,19,24,81,46,43
3238,Juan Fernando Cristo,4660,4979,4643,3710,3300,2731,2898,3276,2528,2947,4524,6674,6786,5734,2995
3269,Juan Manuel Galan,5538,5768,5075,4621,4159,3464,4106,4561,3294,3739,6504,9985,9255,8703,4197
3280,Juan Martin Caicedo,20,12,6,6,4,3,5,6,2,15,11,11,10,15,7
3328,Julio Cesar Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
3360,Juvenal De Los Rios,39,35,20,17,16,13,11,12,15,5,26,51,38,32,12
3418,Leonor Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
3460,Liliana Maria Rendon,1,3,6,7,6,2,3,3,0,1,10,18,20,9,6
3545,Luis Alberto Gil,13,12,20,21,11,10,7,18,11,19,37,23,25,14,13
3605,Luis Carlos Ordosgoitia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,Luis Eduardo Vives,2315,2489,2157,1845,1615,1467,1622,1805,1302,1604,2555,3722,4047,3664,1771
3651,Luis Enrique Dussan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,Luis Fernando Duque,5,16,4,4,5,8,2,5,2,8,11,7,7,8,4
3747,Luis Humberto Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
3866,Manuel Guillermo Mora,1987,1950,1842,1558,1320,1240,1511,1608,1159,1639,2344,3400,3484,3193,1444
3881,Manuel Ramiro Velasquez,11,24,12,15,11,9,10,9,3,2,11,20,16,4,13
3943,Maria Clementina Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,Maria Margarita Londono,17,9,10,20,14,29,57,40,6,23,59,41,40,31,14
4051,Mario Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,Mario Salomon Nader,1756,1973,1760,1457,1322,1081,1324,1341,1054,1199,1738,2621,3094,2799,1372
4130,Mauricio Pimiento,3350,3212,2843,2648,2364,2088,2139,2465,1715,2282,3497,5206,5318,4861,2311
4194,Miguel Alfonso De La Espriella,26,35,28,26,11,8,2,3,4,23,47,31,19,29,9
4251,Milton Arlex Rodriguez,70,47,46,35,31,30,31,73,60,40,67,86,63,49,14
4292,Nancy Patricia Gutierrez,14,17,20,6,6,13,62,64,56,12,33,21,30,22,6
4370,Nicolas Uribe,44,40,17,9,43,1316,2672,2499,1947,2719,3851,4926,4256,3372,774
4412,Odin Horacio Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,Omar De Jesus Florez,8,2,5,3,8,8,8,7,5,3,19,12,16,10,8
4487,Orlando Antonio Montoya,15,9,29,31,34,27,34,14,17,20,22,14,27,24,12
4521,Oscar Dario Perez,116,86,67,57,59,44,58,66,51,57,75,91,109,102,40
4527,Oscar De Jesus Suarez,36,29,21,37,10,21,10,14,15,15,40,24,41,16,9
4547,Oscar Mauricio Lizcano,1,3,0,1,0,0,0,0,1,2,0,21,8,2,0
4626,Pedro Antonio Aguirre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,Pedro Mary Muvdi,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0
4686,Piedad Esneda Cordoba,166,197,131,82,81,51,50,54,43,138,249,340,227,152,105
4710,Rafael Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,Ramon Elias Lopez,211,174,132,114,105,65,116,146,122,112,164,125,142,105,50
4821,Ricardo Arias,804,874,806,654,594,561,649,673,531,697,1087,1589,1378,1001,566
4877,River Franklin Legro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,Roberto Victor Gerlein,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0
4949,Rodrigo Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,Roy Leonardo Barreras,503,541,465,377,368,305,381,404,315,354,549,911,972,857,420
5040,Samuel Ortegon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,Santiago Castro,581,681,561,429,382,342,351,413,349,399,558,873,950,818,348
5128,Tania Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,Tony Jozame,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5191,Vicente Blel,1,0,0,0,0,2,0,0,0,0,7,4,1,0,0
5234,Victor Renan Barco,2438,2339,2062,1692,1567,1421,1559,1957,1233,1552,2441,3676,3893,3604,1723
5283,William Dario Sicacha,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0
5316,Wilson Alfonso Borja,5,3,2,9,5,2,4,3,1,4,5,4,6,3,3
5373,Zulema Del Carmen Jattin,0,1,1,2,0,4,1,1,2,0,0,0,0,0,0
5430,Jose Jairo Cuellar,37,50,41,28,23,26,23,34,19,29,56,72,103,74,29
5479,Edgar Antonio Valderrama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5612,Camilo Nelson Astaiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,Nelson Gerardo Figueroa,6,5,1,0,2,1,0,1,0,1,2,5,12,6,8
5739,Jose Manuel Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,Jose Orlando Mora,1987,1950,1842,1558,1320,1240,1511,1608,1159,1639,2344,3400,3484,3193,1444
5966,Heberth Artunduaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,Ricardo Alfredo Obando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,Maria Violeta Nino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,Jairo Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,Alonso De Jesus Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6509,Hernando Jose Escobar,4947,5360,4665,3972,3667,3246,3496,4116,2998,3620,5504,8564,7940,6980,3049
6541,Carlos Alberto Cuenca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,Myriam Abadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,Gustavo Amado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,Yamil Aranda,0,1,1,2,0,0,0,0,1,1,0,4,5,0,0
9012,Maria Teresa Arizabaleta,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9016,Henry Barbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9020,Tirso Beltran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9024,Jesus Hermes Bolanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,Otto Bula,12217,13430,11966,10291,9394,8282,9626,10458,7760,9468,14600,21390,21150,19282,9213
9032,Francisco Elias Canon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9036,Antonio Jose Caro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9040,Jeremias Carrillo,92,120,95,55,63,93,71,88,47,77,91,174,229,191,103
9044,Jose Gabriel Castro,581,681,561,429,382,342,351,413,349,399,558,873,950,818,348
