Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
9080,Jose Maria Franco,3389,3498,3030,3136,2501,2324,2550,2609,2278,2613,3943,5596,5356,4551,2238
9084,Francisco Miguel Garces,13,6,9,22,13,15,9,9,8,29,41,40,22,24,0
9088,Juan Manuel Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
9092,Jose Manuel Gonzalez,13,10,28,43,17,15,8,18,10,3,11,17,51,3,17
9096,Juan Diego Gonzalez,13,10,28,43,17,15,8,18,10,3,11,17,51,3,17
9100,Santiago Manuel Guerrero,1214,1236,1008,933,799,694,774,837,662,783,1267,1636,1647,1541,717
9104,Edgar De Jesus Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,Fabio Henao,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3
9112,Marco Tulio Hernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9116,Julio Ibarguen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,Marceliano Jimioy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Jose Arley Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Nazlly Lugo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,Alfonso Mattos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,Juan Miguel Mejia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9140,Claribel Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,Jorge Augusto Merino,4,1,1,2,0,0,1,3,0,0,1,3,0,5,3
9148,Francisco Mora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,Miguel M. Morera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,Luis Antonio Motta,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
9160,Jose Jaime Nicholls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,Gustavo Rafael Orozco,2,0,1,2,0,2,1,0,1,0,0,2,0,0,0
9168,Carlos Oyaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,Menfis Palacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,Raul Pava,2,3,0,1,0,0,0,1,0,1,0,2,1,0,0
9180,Alfonso Pinto,55,59,40,46,42,38,39,51,33,40,54,96,102,85,42
9184,Gloria Quiceno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,Luz Amparo Ramirez,0,2,6,9,4,2,2,0,0,4,25,27,19,6,2
9192,Jaime Alonso Ramirez,1,4,15,12,8,4,8,0,3,4,27,34,25,6,4
9196,Pablo Emilio Rebolledo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9200,Luis Hector Rodriguez,17,8,7,2,2,8,2,14,7,5,8,5,2,5,3
9204,Luis German Rojas,8,14,8,12,25,5,10,24,11,12,19,46,39,24,10
9208,Samuel Ruiz,3,2,1,1,1,1,0,0,1,0,1,1,0,0,3
9212,Martha Lucia Salamanca,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9216,Carlos Alberto Santacoloma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,Miguel Angel Santos,195,122,143,143,116,82,97,127,84,102,195,255,233,310,131
9224,Alvaro Angel Serrano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9228,Jorge Humberto Tejada,7,4,9,8,6,4,2,4,2,0,5,22,6,5,10
9232,Blanca Torres,3,1,2,1,2,1,0,0,0,2,7,4,2,0,0
9236,Alejandra Maria Trespalacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,Juan Gabriel Uribe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9244,Margarita Vasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,Sandra Elena Villadiego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252,Elder Antonio Villegas,7,2,0,1,2,0,2,1,1,0,1,3,3,0,3
9256,Guillermo Javier Zapata,4,6,7,6,3,6,4,6,0,2,14,15,11,8,3
9260,Rodrigo Antonio Burgos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9264,Ilse Caceres,0,0,13,13,4,3,1,16,2,10,9,8,23,18,5
9268,Harold Morales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9273,Claudia Janneth Wilches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9277,Alberto Chegwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,Carlos H. Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9285,Jorge Enrique Berrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9289,Jairo Enrique Romero,0,3,4,1,1,1,0,1,0,1,1,1,5,5,2
9293,Oliver Rayo,154,213,165,136,102,92,125,124,110,151,213,301,291,219,138
9297,Jose Elias Cruz,10,7,14,10,5,6,3,5,4,1,8,15,10,10,8
9301,Nelson Naranjo,1634,1702,1547,1506,1196,1206,1376,1347,1170,1326,1907,2624,2529,2214,1105
9305,Jorge Oscar Lopez,35,38,24,31,19,12,27,30,23,29,73,86,43,29,17
9309,Jose Ignacio Gallego,1,1,1,1,0,2,3,0,2,2,2,3,1,3,0
9313,Roman Augusto Arteta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,Luz Nidia Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9321,Jorge Eliecer Arango,3,1,0,2,0,0,0,1,2,0,2,2,2,1,0
9325,Jose Joaquin Vence,59,39,47,30,27,31,43,23,37,41,67,84,88,85,42
9329,Marta Lucia Mendez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,Nicanor Madrid,145,110,92,106,66,58,98,99,77,89,131,187,192,205,72
9337,Hernando De Jesus Gallego,1,1,1,1,0,2,3,0,2,2,2,3,1,3,0
9341,Jose Antonio Mora,167,155,242,448,156,96,112,114,88,111,281,280,261,234,86
9345,Carlos Julio Galvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,Cesar Augusto Andrade,2,1,0,0,1,4,0,2,1,2,10,23,14,4,5
9353,Eleuterio Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9357,Gustavo Alonso Bustamante,0,6,1,0,1,0,0,0,1,0,1,1,0,0,0
9362,Guillermo Leon Galvis,2,3,1,0,0,0,0,1,0,2,0,1,4,0,0
56,Agustin Gutierrez,2,2,9,6,6,1,11,6,9,1,21,31,25,7,10
114,Alberto Buenaventura Viteri,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,Alfonso Valdivieso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Alfredo Ape Cuello,20,29,20,18,18,11,17,20,13,11,35,34,33,15,9
253,Alvaro Araujo,0,0,2,2,0,0,3,1,5,35,45,4,14,4,1
334,Amanda Ricardo,7,8,8,8,6,2,4,3,9,3,5,12,17,0,1
426,Antenor Duran,67,61,50,65,55,51,60,76,36,44,75,127,93,127,52
459,Antonio Jose Navarro,3,5,4,4,1,5,19,21,13,7,1,3,1,3,2
503,Armando Alberto Benedetti,1,0,0,0,0,0,2,0,0,2,17,21,18,19,12
592,Bernabe Celis,4,2,0,0,0,2,0,0,0,0,4,0,1,0,0
632,Buenaventura Leon,15,11,24,16,17,13,29,30,33,27,12,22,25,22,10
659,Carlos Ardila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Carlos Alberto Marin,18,11,13,8,20,13,5,18,9,13,28,17,24,24,16
758,Carlos Arturo Galvez,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
780,Carlos Cardenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Carlos Enrique Alvarado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Carlos German Navas,241,217,165,142,109,103,141,138,157,150,229,351,398,362,191
876,Carlos Ramiro Chavarro,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
930,Cesar Garcia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,Cilia Penalver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Claudia Blum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Crisanto Pizo,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1086,Dario Angarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,David Char,5,6,2,5,0,3,3,3,0,12,3,3,3,2,0
1180,Dilia Estrada,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0
1211,Edgar Artunduaga,0,0,0,0,1,1,5,3,5,0,1,0,0,0,0
1252,Edgar Eulices Torres,11,27,14,16,22,12,11,22,8,12,26,20,34,24,14
1334,Eduardo Enrique Perez,11,12,5,5,14,6,12,7,3,5,7,27,10,8,3
1367,Efren Antonio Hernandez,1,5,1,1,2,3,3,6,1,2,1,5,0,1,2
1389,Eliseo Filigrana,198,214,184,147,133,114,125,133,110,123,212,294,307,236,85
1429,Emith Montilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Ernesto De Jesus Mesa,2570,2618,2298,2084,1826,1530,1790,1917,1478,2013,2877,4037,3738,3213,1549
1599,Fernando De La Pena,4084,4075,3444,3255,2687,2518,2922,3045,2586,2807,4584,6604,6259,5494,2612
1681,Francisco Alfonso Pareja,1426,1533,1232,1098,946,1110,1262,1113,937,1047,1596,2120,2165,2106,897
1733,Fuad Ricardo Char,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,Gema Lopez,2,2,0,5,0,2,4,1,0,10,42,61,21,9,3
1795,German Agudelo,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
1825,German Villegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,German Enrique Reyes,3,3,4,5,4,2,3,8,3,5,10,16,15,16,7
1913,Gloria Ines Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Guillermo Chavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Guillermo Alfonso Jaramillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Gustavo Adolfo Guerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,Habib Merheg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,Hector Javier Osorio,1,1,1,0,2,3,1,1,0,0,2,8,5,0,2
2144,Hemel Hurtado,16,17,26,17,18,29,13,15,8,15,27,36,32,42,19
2208,Hernando Betancourt,0,15,3,2,3,0,0,1,1,0,3,5,0,0,0
2289,Hugo Ernesto Zarrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,Irma Edilsa Caro,0,4,3,2,1,3,2,3,4,4,2,5,4,6,0
2336,Israel Obregon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2367,Jacobo Faustino Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
2409,Jaime Puentes,26,17,26,15,6,17,10,23,16,13,25,30,33,60,19
2437,Jaime De Jesus Restrepo,31,46,25,27,9,13,8,21,23,3,28,20,27,16,1
2470,Jairo Mantilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,Jairo Raul Clopatofsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,Javier Miguel Vargas,9,9,2,3,8,14,28,10,10,32,22,29,12,22,13
2585,Jesus Antonio Bernal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,Jimenez Walters,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2724,Jorge Alberto Garcia-Herreros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,Jorge Antonio Trujillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,Jorge De Jesus Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,Jorge Eliecer Coral,1,0,1,0,1,1,1,2,1,0,2,1,6,3,0
2780,Jorge Enrique Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,Jorge Enrique Velez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Jorge Ignacio Morales,722,649,588,626,478,474,511,480,851,1028,1404,1604,1288,1279,677
2839,Jorge Luis Feris,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2933,Jose Antonio Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,Jose Dario Salazar,2,1,2,2,1,4,0,4,1,2,1,3,7,6,3
2992,Jose Fabio Rojas,8,14,8,12,25,5,10,24,11,12,19,46,39,24,10
3021,Jose Hernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,Jose Joaquin Camelo,1046,1132,1073,917,750,662,723,752,552,700,1018,1509,1485,1368,643
3087,Jose Maria Imbett,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3115,Jose Rafael Camacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,Jose Sebastian Silva,2,1,1,2,1,1,2,0,0,0,1,1,2,4,4
3201,Juan Carlos Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,Juan De Dios Alfonso,52,47,38,40,35,31,28,17,31,11,40,36,38,12,6
3250,Juan Hurtado,16,17,26,17,18,29,13,15,8,15,27,36,32,42,19
3271,Juan Manuel Hernandez,1,5,1,1,2,3,3,6,1,2,1,5,0,1,2
3281,Juan Martin Hoyos,261,280,226,219,185,180,189,209,174,223,337,496,427,405,176
3329,Julio Cesar Guerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,Lazaro Calderon,0,2,0,1,0,1,1,2,1,2,1,0,2,1,0
3422,Leonor Mary Marmolejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Lorenzo Almendra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Luis Alberto Monsalvo,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3608,Luis Carlos Restrepo,31,46,25,27,9,13,8,21,23,3,28,20,27,16,1
3640,Luis Eladio Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,Luis Enrique Salas,538,556,441,398,323,310,349,403,372,404,591,903,885,879,418
3710,Luis Fernando Velasco,0,0,0,0,1,1,3,2,3,3,16,18,16,2,9
3755,Luis Jairo Ibarra,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
3872,Manuel Jose Caroprese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,Marco Alirio Cortes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,Maria Eugenia Jaramillo,2,2,6,0,6,4,6,6,4,2,18,5,4,1,0
4013,Maria Stella Duque,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0
4056,Mario Uribe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,Mario Suarez,6,2,9,11,5,4,3,10,3,4,9,15,18,16,4
4152,Maximiliano Soler,460,491,401,344,321,345,345,359,293,341,486,657,610,522,254
4201,Miguel Angel Duran,67,61,50,65,55,51,60,76,36,44,75,127,93,127,52
4278,Muriel De Jesus Benitorebollo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,Nestor Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,Nidya Haddad Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,Olano Portela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,Orlando Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,Orsinia Patricia Polanco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,Oscar De Jesus Hurtado,16,17,26,17,18,29,13,15,8,15,27,36,32,42,19
4544,Oscar Josue Reyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,Oscar Tulio Lizcano,0,0,0,1,1,0,0,1,0,1,1,19,7,0,2
4627,Pedro Antonio Jimenez,4,1,0,0,0,2,1,1,0,0,2,4,1,13,4
4668,Pedro Nelson Pardo,169,178,158,161,151,118,153,194,133,171,258,320,246,276,189
4689,Plinio Edilberto Olano,0,0,0,0,0,0,1,0,0,0,0,0,3,6,19
4713,Rafael Orduz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,Raul Gonzalo Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,Ricardo Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,Robert Mendoza,1,0,1,2,1,2,1,0,1,0,1,2,2,3,1
4915,Rocio Arias,2,9,17,3,1,2,11,6,6,8,12,13,21,4,2
4975,Roosvelt Rodriguez,17,8,7,2,2,8,2,14,7,5,8,5,2,5,3
5006,Ruben Dario Quintero,1,1,3,2,1,1,0,0,0,2,11,8,3,4,0
5044,Samuel Benjamin Arrieta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,Segundo Eduardo Romo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,Tarquino Pacheco,1,0,1,0,1,1,0,1,0,1,0,2,0,0,0
5173,Tulio Cesar Bernal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,Victor Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Walter De Jesus Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,William De Jesus Ortega,4,12,4,9,1,1,11,10,8,1,13,25,6,19,1
5327,Wladimiro Garces,13,6,9,22,13,15,9,9,8,29,41,40,22,24,0
5387,Zaida Marina Yanet Lindarte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,Miguel Amin,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5513,Gustavo Hernan Puentes,26,17,26,15,6,17,10,23,16,13,25,30,33,60,19
5627,Miguel Angel Rangel,0,0,1,0,1,0,1,0,0,0,8,1,0,0,0
5695,Hernando Chagres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,John Jairo Iguaran,0,0,0,0,0,0,0,0,2,4,3,14,6,1,0
5890,Luis Fernando Vanegas,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0
6009,Jose Maria Conde,459,520,453,403,369,299,321,328,264,303,474,757,619,603,246
6103,Alberto Mario Borrero,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6234,Jairo Alberto Llano,3173,3295,3013,2770,2466,2068,2518,2545,2081,2441,3484,5033,4652,4279,2035
6380,Eduardo Leon Lozano,1884,1913,1566,1601,1269,1250,1447,1515,1242,1200,1988,2865,2737,2446,1227
6471,Carlos Arturo Avila,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0
6515,Ramiro Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,Alvaro Pacheco,1,0,1,0,1,1,0,1,0,1,0,2,0,0,0
9001,Jesus Octavio Acosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,Jose Gabriel Amin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009,Jose Ignacio Arboleda,294,335,282,269,244,205,191,193,175,180,354,527,429,420,183
9013,Jose Amado Armendiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,Jorge Carlos Barraza,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0
9021,Jaime Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,Juan Bautista Bonilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9029,Janith Antonia Bula,42,54,47,38,46,64,38,41,31,38,86,181,70,109,56
9033,Justo Capera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9037,Margarita Rosa Caro,0,4,3,2,1,3,2,3,4,4,2,5,4,6,0
9041,Humberto Carrillo,7,18,6,4,9,9,2,7,3,2,6,15,16,14,4
9045,Jorge Eusebio Consuegra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9049,Juan Manuel Corredor,1721,1853,1479,1446,1191,938,1187,1233,1093,1202,1867,2647,2461,2322,1080
9053,Jairo Alonso Coy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9057,Rodrigo Alberto Daza,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9061,Manuel Antonio Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,Jose Gustavo Duque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,Dagoberto Emiliani,4,2,11,3,3,7,0,1,0,1,2,1,10,0,0
9073,Dagoberto Escobar,606,580,572,528,416,417,458,500,334,411,665,1086,829,780,396
9077,Ana Lucia Fajardo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9081,Pablo Emilio Galindo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,Augusto Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,Alvaro Jobanny Gomez,23,15,28,20,17,18,23,30,17,14,32,26,14,16,13
9093,Juan Manuel Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097,Fabio Granada,347,393,325,305,246,183,237,302,221,267,442,505,531,458,249
9101,Jose Gonzalo,2,7,0,15,7,1,2,5,3,4,12,2,10,2,1
9105,Lisimaco Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,Angela Maria Henao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Cesar Hincapie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Jorge Eliecer Iglesias,26,35,37,30,23,18,19,23,31,33,72,69,75,49,37
9121,Gustavo Adolfo Lanziano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,Francisco Eduardo Lopreto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,Carlos Alberto Martin,37,33,53,21,18,12,25,20,24,10,27,24,15,20,7
9133,Carlos Jose Mattos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,Bertha Ines Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,Alfredo Enrique Mendez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,Hugo Cesar Miranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9149,Nelson Norberto Morales,722,649,588,626,478,474,511,480,851,1028,1404,1604,1288,1279,677
9153,Emiliano Hernando Morillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9157,Luis Mariano Murgas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9161,Doris Patricia Nino,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9165,Jose Miller Ortiz,7,0,2,1,1,1,2,2,1,0,5,1,2,2,0
9169,Harold Raul Padilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9173,Rafael Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,Pedro Miguel Penaloza,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9181,Luis Antonio Pinzon,1,0,1,1,2,0,2,3,1,0,1,0,0,3,0
9185,Roberto Quintero,1,1,3,2,1,1,0,0,0,2,11,8,3,4,0
9189,Alba Esther Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9193,Juan Carlos Ramos,263,240,234,174,147,161,174,153,102,183,285,326,284,310,83
9197,Nader Restrepo,31,46,25,27,9,13,8,21,23,3,28,20,27,16,1
9201,Humberto Rodriguez,17,8,7,2,2,8,2,14,7,5,8,5,2,5,3
9205,Jairo Rojas,8,14,8,12,25,5,10,24,11,12,19,46,39,24,10
9209,Lynda Josefina Sabagh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Jorge Ivan Salazar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,Leon Dario Santaella,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9221,Carmen Saray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,Alfredo Taboada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9229,Omar De Jesus Tirado,8,6,9,2,4,3,2,2,15,17,18,23,18,20,10
9233,Pompilio Enrique Torres,11,27,14,16,22,12,11,22,8,12,26,20,34,24,14
9237,Marta Luz Ucros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,Fernando Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,Gerardo Vecino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9249,Miguel Angel Villalobos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9253,Jose Ignacio Vives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,Francisco Javier Zapata,4,6,7,6,3,6,4,6,0,2,14,15,11,8,3
9261,Heriberto Cabal,6654,7053,6134,5729,4590,4063,4818,4919,4438,5113,8278,11207,10289,9030,4445
9265,Hector Fernando Arboleda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,Ruben Dario Callejas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274,Angel Antonio Daza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9278,Maria Cleofe Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,Romny Butron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9286,Maria Consuelo Torrado,41,52,39,22,42,33,37,40,27,50,78,67,76,60,21
9290,Orlando Mario Cabana,19,5,4,3,2,3,5,18,13,8,9,11,14,1,0
9294,Luis Antonio Cuellar,8,6,5,3,1,1,4,4,4,0,8,9,9,0,2
9298,Julio Cesar Bastidas,32,42,28,33,18,24,28,26,27,33,38,65,61,65,31
9302,Pedro Jose Prada,4,2,0,2,0,1,1,1,1,1,3,3,1,0,0
9306,Freddy Geovanni Garcia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9310,Gonzalo Parra,661,630,529,504,395,414,472,442,418,443,620,881,879,745,389
9314,Alfonso Clavijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9318,Carlos Manuel Choles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9322,Jorge Heriberto Torres,11,27,14,16,22,12,11,22,8,12,26,20,34,24,14
9326,Rafael Castillo,450,378,377,326,334,328,352,333,270,329,462,604,614,612,322
9330,Yolanda Pinto Afanador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,Carlos Alberto Estefan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,Moises Enrique Daza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9342,Carlos Alberto Barros,85,85,95,98,73,80,66,94,48,83,124,206,140,128,87
9346,Julio Cesar Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,Oscar Emilio Sorza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,Modesto Ismael Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,Orangel Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,Manuel Antonio Virguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
