Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
9084,Francisco Miguel Garces,21,12,4,5,2,3,5,7,7,3,13,22,12,7,8
9088,Juan Manuel Gomez,60,91,72,80,28,35,55,48,29,14,16,22,31,34,20
9092,Jose Manuel Gonzalez,57,77,29,38,27,14,29,26,17,19,78,65,71,48,10
9096,Juan Diego Gonzalez,14,22,22,19,16,8,14,20,12,9,8,35,33,26,3
9100,Santiago Manuel Guerrero,2,5,4,11,3,8,0,2,4,7,3,17,25,10,5
9104,Edgar De Jesus Guzman,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9108,Fabio Henao,14,10,9,8,4,0,21,10,4,5,32,14,1,4,0
9112,Marco Tulio Hernandez,18,12,9,7,5,4,8,3,4,5,11,17,15,13,6
9116,Julio Ibarguen,0,1,1,0,0,0,2,5,5,3,6,0,1,0,1
9120,Marceliano Jimioy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9124,Jose Arley Lopez,32,21,62,38,11,8,22,11,15,16,23,34,50,32,53
9128,Nazlly Lugo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,Alfonso Mattos,1,6,5,5,3,2,1,0,0,1,0,0,0,0,2
9136,Juan Miguel Mejia,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9140,Claribel Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,Jorge Augusto Merino,0,2,0,0,2,0,0,0,0,1,3,0,0,0,0
9148,Francisco Mora,5,6,1,2,1,3,1,1,0,6,7,6,6,4,1
9152,Miguel M. Morera,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,Luis Antonio Motta,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9160,Jose Jaime Nicholls,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0
9164,Gustavo Rafael Orozco,6,4,2,1,0,0,0,1,4,3,3,5,1,0,0
9168,Carlos Oyaga,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
9172,Menfis Palacios,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
9176,Raul Pava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9180,Alfonso Pinto,5,2,1,1,0,0,0,4,4,5,2,1,3,0,0
9184,Gloria Quiceno,16,13,6,13,19,5,5,0,1,2,0,2,0,0,0
9188,Luz Amparo Ramirez,25,29,36,20,21,15,12,11,6,7,15,38,45,37,11
9192,Jaime Alonso Ramirez,16,23,15,12,13,6,8,3,3,5,12,10,6,10,4
9196,Pablo Emilio Rebolledo,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0
9200,Luis Hector Rodriguez,76,71,62,39,32,20,34,189,175,137,185,341,348,402,102
9204,Luis German Rojas,9,15,9,5,3,5,5,9,3,2,2,10,7,9,1
9208,Samuel Ruiz,5,5,2,1,0,0,1,0,2,0,39,0,0,0,0
9212,Martha Lucia Salamanca,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9216,Carlos Alberto Santacoloma,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9220,Miguel Angel Santos,7,8,6,7,10,7,6,6,43,241,502,881,798,926,616
9224,Alvaro Angel Serrano,15,1,0,0,1,1,0,0,0,0,0,2,0,1,0
9228,Jorge Humberto Tejada,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9232,Blanca Torres,16,11,8,6,8,4,3,7,5,10,18,14,21,18,7
9236,Alejandra Maria Trespalacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,Juan Gabriel Uribe,14,33,55,92,163,89,43,72,42,53,49,73,86,46,21
9244,Margarita Vasquez,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0
9248,Sandra Elena Villadiego,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9252,Elder Antonio Villegas,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0
9256,Guillermo Javier Zapata,1,0,4,1,0,0,1,0,1,3,2,0,2,0,2
9260,Rodrigo Antonio Burgos,2,2,1,0,2,2,0,2,0,0,16,3,38,13,22
9264,Ilse Caceres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,Harold Morales,17,1,1,0,0,1,2,0,3,3,0,1,0,30,3
9273,Claudia Janneth Wilches,0,0,0,0,0,0,0,2,1,0,0,0,1,6,1
9277,Alberto Chegwin,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
9281,Carlos H. Andrade,3,4,4,0,1,4,2,4,2,0,4,4,2,3,8
9285,Jorge Enrique Berrio,3,0,6,0,1,1,0,0,1,0,1,25,29,2,0
9289,Jairo Enrique Romero,13,31,26,5,12,1,0,4,4,15,6,28,18,21,18
9293,Oliver Rayo,7,10,1,3,3,0,0,1,2,5,5,10,13,11,6
9297,Jose Elias Cruz,31,27,21,18,3,0,7,10,2,5,13,4,19,6,0
9301,Nelson Naranjo,1,1,0,0,2,1,1,3,1,0,10,2,3,4,0
9305,Jorge Oscar Lopez,15,19,24,16,10,2,81,28,16,12,29,15,24,38,29
9309,Jose Ignacio Gallego,0,2,1,1,0,0,1,0,0,3,5,1,1,1,0
9313,Roman Augusto Arteta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,Luz Nidia Martinez,32,20,26,49,34,4,8,16,14,4,18,18,35,20,8
9321,Jorge Eliecer Arango,71,58,32,23,23,9,14,1,10,7,8,3,10,7,4
9325,Jose Joaquin Vence,1,0,0,1,0,0,0,1,0,0,0,1,3,5,2
9329,Marta Lucia Mendez,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
9333,Nicanor Madrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,Hernando De Jesus Gallego,3,0,0,2,0,0,0,0,0,0,2,1,0,0,0
9341,Jose Antonio Mora,37,29,6,11,15,12,13,15,11,14,35,41,15,31,6
9345,Carlos Julio Galvis,14,10,6,11,12,3,13,4,0,1,3,19,3,2,0
9349,Cesar Augusto Andrade,3,1,1,1,0,0,1,0,1,0,5,7,2,9,4
9353,Eleuterio Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9357,Gustavo Alonso Bustamante,0,8,3,13,0,0,0,2,0,1,1,3,4,0,0
9362,Guillermo Leon Galvis,1,0,0,0,0,0,1,3,1,0,18,5,0,0,5
56,Agustin Gutierrez,21,20,26,37,13,13,4,3,2,17,38,2,3,0,1
114,Alberto Buenaventura Viteri,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
196,Alfonso Valdivieso,574,366,42,47,32,28,13,10,17,14,26,46,54,20,0
222,Alfredo Ape Cuello,5,13,9,1,2,5,9,10,3,76,77,15,13,12,3
253,Alvaro Araujo,15,33,19,10,9,21,25,21,23,186,370,114,68,37,10
334,Amanda Ricardo,0,2,2,4,1,0,2,0,0,3,3,14,7,4,0
426,Antenor Duran,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
459,Antonio Jose Navarro,68,250,168,149,179,248,241,245,242,196,140,163,197,105,75
503,Armando Alberto Benedetti,71,165,113,124,77,142,181,155,125,208,244,190,285,294,191
592,Bernabe Celis,1,9,2,1,1,6,13,1,3,9,5,4,8,6,0
632,Buenaventura Leon,15,8,12,10,20,24,24,14,9,11,22,17,15,25,5
659,Carlos Ardila,154,110,81,94,60,34,32,26,41,35,48,62,43,38,16
718,Carlos Alberto Marin,7,20,10,14,14,15,4,15,15,22,27,53,166,21,23
758,Carlos Arturo Galvez,13,6,1,1,0,0,1,1,1,2,4,5,11,0,0
780,Carlos Cardenas,22,17,10,12,10,3,5,6,6,18,25,24,19,15,6
799,Carlos Enrique Alvarado,36,19,11,14,14,4,5,5,1,3,5,4,6,27,5
825,Carlos German Navas,1,1,0,0,0,0,2,3,2,1,0,0,7,5,0
876,Carlos Ramiro Chavarro,1,1,0,0,0,0,1,1,3,0,0,6,5,4,0
930,Cesar Garcia,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
990,Cilia Penalver,3,7,0,0,1,1,2,0,0,0,0,6,0,0,0
1011,Claudia Blum,118,185,72,89,52,109,90,87,91,74,12,13,13,9,2
1046,Crisanto Pizo,0,0,0,0,0,1,0,0,0,3,0,0,1,3,1
1086,Dario Angarita,56,13,0,5,37,42,14,10,6,5,3,3,7,1,1
1106,David Char,0,4,1,0,9,2,3,0,2,47,17,11,3,0,3
1180,Dilia Estrada,9,14,6,11,13,3,0,1,0,0,3,0,0,0,0
1211,Edgar Artunduaga,11,11,2,7,43,44,71,49,38,31,6,13,22,7,3
1252,Edgar Eulices Torres,25,42,17,6,4,4,8,3,3,10,7,5,14,21,4
1334,Eduardo Enrique Perez,14,18,9,6,6,17,11,11,1,9,17,30,18,21,10
1367,Efren Antonio Hernandez,8,14,3,8,1,1,4,5,10,13,25,4,3,2,3
1389,Eliseo Filigrana,3,2,2,13,0,1,0,0,0,0,0,1,0,0,1
1429,Emith Montilla,0,4,2,1,2,4,3,1,0,0,1,0,0,0,1
1464,Ernesto De Jesus Mesa,4,9,11,6,1,1,3,8,4,3,8,1,2,0,1
1599,Fernando De La Pena,92,81,79,45,37,42,39,62,56,36,137,170,92,115,33
1681,Francisco Alfonso Pareja,93,225,114,88,36,31,50,57,59,85,88,99,41,42,16
1733,Fuad Ricardo Char,52,123,31,23,12,48,20,24,16,27,31,4,20,50,12
1771,Gema Lopez,328,357,290,269,296,302,356,223,168,210,366,502,544,480,230
1795,German Agudelo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1825,German Villegas,7,1,2,3,2,0,0,2,2,0,2,0,1,0,3
1841,German Enrique Reyes,0,3,2,6,7,2,0,1,0,0,2,6,3,3,0
1913,Gloria Ines Ramirez,162,131,150,293,319,86,91,88,55,55,103,167,206,130,84
1956,Guillermo Chavez,7,21,6,22,12,11,19,21,27,10,29,15,9,0,0
1985,Guillermo Alfonso Jaramillo,16,20,8,11,16,34,112,15,5,15,28,15,15,10,4
2019,Gustavo Adolfo Guerra,4,13,22,5,16,7,5,3,0,2,5,15,10,3,4
2061,Habib Merheg,0,0,0,0,0,4,16,36,11,48,26,15,21,18,12
2117,Hector Javier Osorio,3,8,1,7,1,0,2,0,0,8,5,4,21,6,1
2144,Hemel Hurtado,6,4,0,0,0,0,0,0,0,0,0,16,5,14,5
2208,Hernando Betancourt,0,2,0,1,0,0,1,6,2,3,0,2,1,0,0
2289,Hugo Ernesto Zarrate,0,7,18,0,0,3,1,3,2,2,0,0,0,0,0
2323,Irma Edilsa Caro,2,0,5,1,2,2,0,1,0,0,0,0,0,0,0
2336,Israel Obregon,1,4,1,3,0,0,0,0,0,1,3,0,1,0,0
2367,Jacobo Faustino Gomez,0,0,1,0,0,0,0,3,0,1,1,0,2,0,0
2409,Jaime Puentes,1,8,3,5,1,4,4,1,5,4,0,0,0,1,0
2437,Jaime De Jesus Restrepo,15,12,24,13,12,7,14,14,3,8,40,35,33,45,23
2470,Jairo Mantilla,7,9,10,6,4,6,4,5,7,15,6,19,24,11,15
2525,Jairo Raul Clopatofsky,25,31,4,69,3,18,22,39,23,25,26,42,53,87,46
2556,Javier Miguel Vargas,14,19,6,7,4,27,21,6,7,3,1,2,2,1,0
2585,Jesus Antonio Bernal,8,15,17,3,5,28,17,29,7,12,22,41,58,12,1
2654,Jimenez Walters,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2724,Jorge Alberto Garcia-Herreros,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2738,Jorge Antonio Trujillo,2,0,0,3,7,1,2,8,6,12,9,26,47,34,10
2748,Jorge De Jesus Castro,23,21,19,24,6,7,25,21,15,73,52,47,43,33,8
2764,Jorge Eliecer Coral,2,1,1,0,4,1,1,1,2,0,7,1,3,0,1
2780,Jorge Enrique Gomez,49,36,30,39,36,115,111,39,40,45,25,37,27,45,6
2791,Jorge Enrique Velez,7,4,6,6,14,4,24,6,2,5,11,16,1,3,4
2815,Jorge Ignacio Morales,9,8,7,5,3,5,17,6,2,6,12,21,12,14,4
2839,Jorge Luis Feris,1,0,0,0,0,0,1,0,1,0,5,3,0,0,0
2933,Jose Antonio Name,64,96,26,21,25,28,6,17,20,17,142,26,9,10,4
2958,Jose Dario Salazar,6,8,5,2,5,3,1,2,1,1,2,3,3,6,2
2992,Jose Fabio Rojas,14,13,23,21,3,5,4,1,5,0,13,5,47,33,11
3021,Jose Hernando,7,9,13,4,2,6,5,4,3,5,8,10,7,7,6
3048,Jose Joaquin Camelo,28,24,12,21,16,6,12,19,10,9,21,25,22,34,5
3087,Jose Maria Imbett,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3115,Jose Rafael Camacho,23,15,7,2,4,7,4,3,2,4,4,22,15,18,2
3139,Jose Sebastian Silva,8,15,6,5,3,2,6,8,4,2,16,13,37,4,4
3201,Juan Carlos Martinez,10,6,11,2,4,5,1,6,2,5,2,10,11,23,11
3221,Juan De Dios Alfonso,16,2,1,4,7,9,12,24,3,10,7,16,9,11,5
3250,Juan Hurtado,3,0,0,0,2,5,6,15,5,19,5,6,3,5,0
3271,Juan Manuel Hernandez,27,42,53,95,37,33,6,18,2,11,3,16,9,7,0
3281,Juan Martin Hoyos,17,28,30,18,10,5,3,5,4,5,29,41,23,32,10
3329,Julio Cesar Guerra,84,84,82,52,51,39,31,52,34,60,100,186,163,120,53
3384,Lazaro Calderon,7,23,19,2,5,2,2,4,1,0,2,0,0,0,0
3422,Leonor Mary Marmolejo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3479,Lorenzo Almendra,0,0,0,0,0,9,7,12,5,6,0,0,0,0,0
3548,Luis Alberto Monsalvo,1,2,0,2,0,0,0,2,1,2,2,1,3,0,0
3608,Luis Carlos Restrepo,9,6,5,4,10,3,10,7,2,4,3,3,7,5,5
3640,Luis Eladio Perez,45,28,28,43,140,133,374,133,50,56,198,168,166,100,100
3662,Luis Enrique Salas,4,8,6,6,5,1,9,12,4,7,3,11,4,9,3
3710,Luis Fernando Velasco,1,2,0,0,1,3,2,6,8,3,0,1,4,1,0
3755,Luis Jairo Ibarra,6,4,1,0,1,0,0,1,1,4,0,4,0,0,2
3872,Manuel Jose Caroprese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3898,Marco Alirio Cortes,856,899,798,644,583,473,452,570,418,545,1037,1552,1473,1145,576
3975,Maria Eugenia Jaramillo,129,129,83,58,77,39,5,6,3,7,7,8,23,60,33
4013,Maria Stella Duque,4,11,2,0,0,0,0,1,2,1,2,1,1,1,0
4056,Mario Uribe,30,32,28,124,87,44,56,56,113,131,172,302,83,122,71
4074,Mario Suarez,73,21,22,28,9,6,20,45,22,5,8,6,102,126,90
4152,Maximiliano Soler,0,0,1,3,4,1,0,0,0,0,0,0,2,0,0
4201,Miguel Angel Duran,2,1,0,1,0,3,1,0,1,2,1,0,1,4,3
4278,Muriel De Jesus Benitorebollo,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0
4338,Nestor Alvarez,6,12,2,4,0,8,6,15,6,1,0,3,11,5,2
4381,Nidya Haddad Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,Olano Portela,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
4464,Orlando Beltran,3,1,0,0,1,1,0,0,0,0,0,9,3,1,5
4493,Orsinia Patricia Polanco,0,0,0,0,0,0,0,0,0,13,4,4,9,3,0
4523,Oscar De Jesus Hurtado,2,1,1,1,1,1,3,6,2,42,4,15,8,14,1
4544,Oscar Josue Reyes,5,0,5,1,0,7,3,1,0,5,9,3,18,3,12
4552,Oscar Tulio Lizcano,0,5,1,10,13,9,8,1,1,6,8,57,8,8,0
4627,Pedro Antonio Jimenez,8,9,5,4,5,4,4,7,2,8,5,6,12,2,0
4668,Pedro Nelson Pardo,33,26,31,26,14,8,17,19,8,33,28,54,52,118,49
4689,Plinio Edilberto Olano,0,5,24,17,9,18,27,15,13,28,16,35,49,41,4
4713,Rafael Orduz,14,64,25,40,47,43,14,40,45,51,24,27,7,6,7
4800,Raul Gonzalo Gomez,61,34,34,20,10,3,18,14,6,7,17,27,21,17,5
4845,Ricardo Zapata,36,4,4,6,1,0,1,2,1,0,5,4,6,7,0
4878,Robert Mendoza,3,2,2,1,4,1,1,0,0,2,0,1,3,0,11
4915,Rocio Arias,13,11,15,13,10,14,17,98,80,102,111,191,67,25,18
4975,Roosvelt Rodriguez,3,6,0,0,0,1,0,3,0,3,3,0,4,9,4
5006,Ruben Dario Quintero,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,Samuel Benjamin Arrieta,5,31,27,38,11,52,21,18,18,13,41,142,105,18,1
5075,Segundo Eduardo Romo,29331,31070,26598,24593,22051,19981,22698,24653,18464,21940,33024,53674,57954,51770,24932
5132,Tarquino Pacheco,25,39,16,14,25,9,0,0,0,8,11,32,10,0,0
5173,Tulio Cesar Bernal,1,0,1,1,0,1,1,0,0,0,2,0,4,1,0
5205,Victor Velasquez,2,12,1,3,2,4,10,3,3,2,0,9,10,21,5
5254,Walter De Jesus Lopez,1,0,0,1,2,7,2,0,1,1,2,7,8,8,8
5284,William De Jesus Ortega,1,0,2,4,2,3,2,3,6,3,5,3,4,6,1
5327,Wladimiro Garces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Zaida Marina Yanet Lindarte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,Miguel Amin,8,8,4,5,7,0,0,0,0,7,9,3,33,4,1
5513,Gustavo Hernan Puentes,2,7,4,6,6,10,3,1,0,2,10,7,20,13,0
5627,Miguel Angel Rangel,1,2,0,0,0,0,0,1,1,1,3,2,1,0,0
5695,Hernando Chagres,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5765,John Jairo Iguaran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5890,Luis Fernando Vanegas,44,21,35,12,6,2,10,4,0,1,1,4,1,0,0
6009,Jose Maria Conde,2,1,2,1,0,1,1,3,0,0,8,2,1,3,3
6103,Alberto Mario Borrero,0,3,2,1,0,0,0,2,3,0,0,0,2,0,0
6234,Jairo Alberto Llano,13,11,20,12,21,4,3,8,3,5,23,17,18,14,3
6380,Eduardo Leon Lozano,26,24,9,13,15,16,22,14,10,8,30,36,11,21,12
6471,Carlos Arturo Avila,8,0,3,1,0,5,5,11,0,2,11,24,31,18,2
6515,Ramiro Velasquez,24,19,13,26,24,14,20,33,19,18,19,12,19,5,6
6557,Alvaro Pacheco,1,2,0,0,1,6,9,3,2,0,4,11,11,3,0
9001,Jesus Octavio Acosta,2,9,1,1,3,1,2,1,3,1,4,3,1,1,0
9005,Jose Gabriel Amin,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
9009,Jose Ignacio Arboleda,136,104,95,76,70,42,64,58,35,62,148,235,205,94,54
9013,Jose Amado Armendiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,Jorge Carlos Barraza,70,65,49,33,35,8,9,31,19,39,51,161,185,142,79
9021,Jaime Beltran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,Juan Bautista Bonilla,1,0,0,0,1,1,2,1,1,0,2,3,0,0,0
9029,Janith Antonia Bula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,Justo Capera,1,0,0,0,0,0,0,0,0,0,2,7,6,3,2
9037,Margarita Rosa Caro,0,2,0,0,1,1,1,0,1,0,0,1,0,3,1
9041,Humberto Carrillo,2,0,0,3,0,0,0,0,1,1,3,1,1,3,0
9045,Jorge Eusebio Consuegra,5,0,8,6,4,8,3,3,3,0,4,0,1,0,0
9049,Juan Manuel Corredor,53,55,56,33,23,31,29,23,24,18,66,97,79,93,13
9053,Jairo Alonso Coy,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
9057,Rodrigo Alberto Daza,1,3,0,0,3,0,1,0,0,0,3,1,0,0,0
9061,Manuel Antonio Diaz,58,60,61,42,40,22,20,47,25,42,98,147,167,144,50
9065,Jose Gustavo Duque,2,2,3,0,2,0,1,4,0,0,5,0,1,2,0
9069,Dagoberto Emiliani,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
9073,Dagoberto Escobar,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0
9077,Ana Lucia Fajardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,Pablo Emilio Galindo,0,3,10,2,1,2,0,2,0,2,0,0,1,1,0
9085,Augusto Garcia,2,4,4,17,10,5,3,1,1,0,1,2,1,1,1
9089,Alvaro Jobanny Gomez,132,178,151,89,75,64,63,68,77,98,133,140,153,191,122
9093,Juan Manuel Gonzalez,14,22,22,19,16,8,14,20,12,9,8,35,33,26,3
9097,Fabio Granada,0,4,0,4,8,2,1,3,1,0,2,3,3,2,0
9101,Jose Gonzalo,13,14,16,16,9,11,10,9,4,12,31,20,29,10,4
9105,Lisimaco Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,Angela Maria Henao,3,0,4,5,1,0,0,19,3,2,11,5,0,2,1
9113,Cesar Hincapie,40,44,43,34,33,26,28,28,22,31,33,74,47,48,30
9117,Jorge Eliecer Iglesias,29,17,13,5,1,0,2,1,4,3,1,11,7,6,11
9121,Gustavo Adolfo Lanziano,0,3,3,1,4,0,3,2,0,0,2,0,0,0,0
9125,Francisco Eduardo Lopreto,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9129,Carlos Alberto Martin,9,7,13,9,8,2,2,5,5,1,7,12,7,2,4
9133,Carlos Jose Mattos,14,10,8,4,2,1,0,3,2,9,7,4,9,17,8
9137,Bertha Ines Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,Alfredo Enrique Mendez,4,2,2,0,0,1,0,0,0,0,1,0,0,0,0
9145,Hugo Cesar Miranda,1,1,1,14,0,0,2,0,0,0,0,0,0,2,0
9149,Nelson Norberto Morales,3,5,3,4,0,0,2,1,1,0,0,5,2,1,0
9153,Emiliano Hernando Morillo,1,3,0,1,1,0,3,1,0,0,0,0,0,0,4
9157,Luis Mariano Murgas,7,10,15,1,0,0,0,0,0,0,0,0,2,0,0
9161,Doris Patricia Nino,3,2,0,3,3,0,0,1,0,1,1,0,0,0,0
9165,Jose Miller Ortiz,5,12,10,2,6,1,3,6,3,11,7,7,8,3,3
9169,Harold Raul Padilla,0,0,9,4,0,0,0,0,0,0,0,2,0,1,0
9173,Rafael Palau,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
9177,Pedro Miguel Penaloza,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,Luis Antonio Pinzon,4,1,3,3,5,0,1,5,1,0,3,1,4,0,2
9185,Roberto Quintero,3,4,1,0,0,1,1,0,6,0,0,7,1,1,0
9189,Alba Esther Ramirez,10,18,17,9,9,0,4,5,5,10,9,6,12,6,0
9193,Juan Carlos Ramos,3,8,0,0,4,0,8,5,2,4,7,10,4,11,1
9197,Nader Restrepo,7,3,1,0,1,0,0,0,0,2,1,0,3,0,0
9201,Humberto Rodriguez,11,12,26,18,16,13,13,17,6,16,9,4,25,15,16
9205,Jairo Rojas,4,16,12,9,17,8,6,6,2,2,11,0,6,8,1
9209,Lynda Josefina Sabagh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Jorge Ivan Salazar,6,5,21,6,5,0,3,2,2,2,44,4,3,9,1
9217,Leon Dario Santaella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Carmen Saray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,Alfredo Taboada,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
9229,Omar De Jesus Tirado,7,13,0,0,2,1,0,2,0,1,0,0,0,0,0
9233,Pompilio Enrique Torres,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
9237,Marta Luz Ucros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,Fernando Vargas,33,21,18,11,9,12,18,14,5,8,55,52,65,78,36
9245,Gerardo Vecino,2,27,16,7,3,2,7,1,1,3,5,16,8,7,6
9249,Miguel Angel Villalobos,1,2,3,1,0,1,1,0,0,0,0,0,0,0,2
9253,Jose Ignacio Vives,15,8,16,15,9,31,41,95,13,17,35,39,55,18,23
9257,Francisco Javier Zapata,0,1,2,7,1,3,9,9,4,9,2,3,5,4,4
9261,Heriberto Cabal,6,3,1,2,0,1,2,4,1,0,5,0,5,2,1
9265,Hector Fernando Arboleda,6,3,6,6,2,7,6,5,1,2,3,5,13,17,3
9269,Ruben Dario Callejas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274,Angel Antonio Daza,3,0,1,0,2,2,1,0,2,1,3,0,0,0,0
9278,Maria Cleofe Martinez,11,6,6,1,4,2,4,8,0,5,4,12,14,15,19
9282,Romny Butron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9286,Maria Consuelo Torrado,9,9,6,4,8,3,6,5,4,5,14,29,32,33,10
9290,Orlando Mario Cabana,0,0,0,1,0,0,0,0,0,0,0,3,5,2,0
9294,Luis Antonio Cuellar,17,8,11,3,0,2,0,0,1,1,1,2,8,1,1
9298,Julio Cesar Bastidas,1,5,2,1,2,2,5,3,1,0,3,8,9,3,4
9302,Pedro Jose Prada,0,4,2,0,0,4,1,1,0,1,0,2,1,0,2
9306,Freddy Geovanni Garcia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9310,Gonzalo Parra,4,3,3,6,2,0,12,11,2,2,2,4,0,0,1
9314,Alfonso Clavijo,1,4,2,2,2,2,3,1,1,0,0,4,1,1,2
9318,Carlos Manuel Choles,0,2,2,1,0,3,0,3,1,0,2,2,4,3,0
9322,Jorge Heriberto Torres,17,12,27,8,11,11,22,26,8,10,8,34,35,30,26
9326,Rafael Castillo,25,24,9,17,29,40,54,28,12,27,26,32,105,150,70
9330,Yolanda Pinto Afanador,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9334,Carlos Alberto Estefan,10,4,4,8,1,0,0,1,0,0,2,0,0,0,0
9338,Moises Enrique Daza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9342,Carlos Alberto Barros,23,59,17,13,8,9,24,78,124,40,31,58,99,81,1
9346,Julio Cesar Rodriguez,24,18,17,11,12,17,12,14,13,10,29,23,36,25,15
9350,Oscar Emilio Sorza,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9354,Modesto Ismael Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,Orangel Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,Manuel Antonio Virguez,0,0,0,0,0,0,0,0,0,2,10,1,56,23,10
